vehicle_id,p_start,p_temp,p_end,pre_routes,pre_regions,freq,label
73,"(116.30392, 39.88436)","(116.54427, 40.02606)","(116.46347, 39.96211)","('西三环中路', '首都机场高速公路_airport_expressway', 'xiaoyun')","('太平桥村_fengtai', 'qianweigou_chaoyang', 'niuwangmiao_chaoyang')",10,True
73,"(116.30392, 39.88436)","(116.5961, 40.11675)","(116.54005, 40.05656)","('西三环中路', '顺平路', '京密路')","('太平桥村_fengtai', '望泉寺村_shunyi', 'tianzhu_shunyi')",9,True
73,"(116.30392, 39.88436)","(116.5961, 40.11675)","(116.45539, 39.93602)","('西三环中路', '顺平路', '东三环北路')","('太平桥村_fengtai', '望泉寺村_shunyi', 'none_chaoyang')",9,True
73,"(116.30392, 39.88436)","(116.65932, 40.10845)","(116.46347, 39.96211)","('西三环中路', '集汇大街', 'xiaoyun')","('太平桥村_fengtai', '平各庄村_shunyi', 'niuwangmiao_chaoyang')",10,True
73,"(116.30392, 39.88436)","(116.62356, 40.11643)","(116.46347, 39.96211)","('西三环中路', '西环路', 'xiaoyun')","('太平桥村_fengtai', '石门村_shunyi', 'niuwangmiao_chaoyang')",10,True
73,"(116.30392, 39.88436)","(116.55346000000002, 40.09052)","(116.46347, 39.96211)","('西三环中路', 'jingshen_highway', 'xiaoyun')","('太平桥村_fengtai', '龙山村_shunyi', 'niuwangmiao_chaoyang')",10,True
73,"(116.30392, 39.88436)","(116.54005, 40.05656)","(116.45539, 39.93602)","('西三环中路', '京密路', '东三环北路')","('太平桥村_fengtai', 'tianzhu_shunyi', 'none_chaoyang')",9,True
73,"(116.30392, 39.88436)","(116.5023, 40.00436)","(116.46347, 39.96211)","('西三环中路', 'capital_airport_side', 'xiaoyun')","('太平桥村_fengtai', 'beigao_chaoyang', 'niuwangmiao_chaoyang')",10,True
73,"(116.30392, 39.88436)","(116.46903, 39.96702)","(116.46347, 39.96211)","('西三环中路', 'fangyuan_west', 'xiaoyun')","('太平桥村_fengtai', 'niuwangmiao_chaoyang', 'niuwangmiao_chaoyang')",10,True
73,"(116.30392, 39.88436)","(116.46347, 39.96211)","(116.45101, 39.93987)","('西三环中路', 'xiaoyun', 'dongzhimen_outer_street')","('太平桥村_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",10,True
73,"(116.30392, 39.88436)","(116.46347, 39.96211)","(116.44939, 39.92212)","('西三环中路', 'xiaoyun', '朝阳北路')","('太平桥村_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",10,True
73,"(116.30392, 39.88436)","(116.46347, 39.96211)","(116.44451, 39.92162)","('西三环中路', 'xiaoyun', '朝阳门外大街')","('太平桥村_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",10,True
73,"(116.30392, 39.88436)","(116.46347, 39.96211)","(116.44154, 39.92085)","('西三环中路', 'xiaoyun', '朝外南街')","('太平桥村_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",10,True
73,"(116.30392, 39.88436)","(116.46347, 39.96211)","(116.44005, 39.92152)","('西三环中路', 'xiaoyun', 'empty')","('太平桥村_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",10,True
73,"(116.30392, 39.88436)","(116.46347, 39.96211)","(116.43487, 39.92291)","('西三环中路', 'xiaoyun', 'outer_chaoyangmen_str')","('太平桥村_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",10,True
73,"(116.30392, 39.88436)","(116.46347, 39.96211)","(116.4309, 39.92809000000001)","('西三环中路', 'xiaoyun', 'dongzhong_str')","('太平桥村_fengtai', 'niuwangmiao_chaoyang', 'none_dongcheng')",10,True
73,"(116.30392, 39.88436)","(116.46347, 39.96211)","(116.43837, 39.93503)","('西三环中路', 'xiaoyun', 'xingfucun_middle')","('太平桥村_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",10,True
73,"(116.30392, 39.88436)","(116.46347, 39.96211)","(116.43717, 39.93509)","('西三环中路', 'xiaoyun', 'shizipo_street')","('太平桥村_fengtai', 'niuwangmiao_chaoyang', 'none_dongcheng')",10,True
73,"(116.30392, 39.88436)","(116.46347, 39.96211)","(116.41966, 39.92288)","('西三环中路', 'xiaoyun', 'inner_chaoyangmen_str')","('太平桥村_fengtai', 'niuwangmiao_chaoyang', 'none_dongcheng')",10,True
73,"(116.30392, 39.88436)","(116.46272, 39.95019)","(116.45483, 39.95412)","('西三环中路', 'liangmaqiao', 'xiaoyun')","('太平桥村_fengtai', 'jiangtai_chaoyang', 'niuwangmiao_chaoyang')",9,True
73,"(116.30392, 39.88436)","(116.46776, 39.94468)","(116.42278, 39.93236)","('西三环中路', 'chaoyang_park', 'dongsishitiao')","('太平桥村_fengtai', 'jiangtai_chaoyang', 'none_dongcheng')",10,True
73,"(116.30392, 39.88436)","(116.45539, 39.93602)","(116.43799, 39.93239000000001)","('西三环中路', '东三环北路', 'gongrentiyuchang_north')","('太平桥村_fengtai', 'none_chaoyang', 'none_chaoyang')",10,True
73,"(116.30157, 39.87866)","(116.30166, 39.87748)","(116.46347, 39.96211)","('六里桥南路', '六里桥南路', 'xiaoyun')","('六里桥村_fengtai', '六里桥村_fengtai', 'niuwangmiao_chaoyang')",10,True
73,"(116.30157, 39.87866)","(116.43977, 39.94919)","(116.45539, 39.93602)","('六里桥南路', '新东路', '东三环北路')","('六里桥村_fengtai', 'taiyanggong_chaoyang', 'none_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.37784, 39.84403)","(116.46347, 39.96211)","('南三环', 'jiaomen', 'xiaoyun')","('xiluoyuan_fengtai', 'xiluoyuan_fengtai', 'niuwangmiao_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.37366000000002, 39.84729)","(116.46347, 39.96211)","('南三环', 'majiabao', 'xiaoyun')","('xiluoyuan_fengtai', 'xiluoyuan_fengtai', 'niuwangmiao_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.37432, 39.84896)","(116.46347, 39.96211)","('南三环', 'north_jiaomen', 'xiaoyun')","('xiluoyuan_fengtai', 'xiluoyuan_fengtai', 'niuwangmiao_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.39318, 39.85551)","(116.46347, 39.96211)","('南三环', '永定门外大街', 'xiaoyun')","('xiluoyuan_fengtai', 'xiluoyuan_fengtai', 'niuwangmiao_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.39377, 39.86912)","(116.46347, 39.96211)","('南三环', 'outer_yongdingmnn_str', 'xiaoyun')","('xiluoyuan_fengtai', 'xiluoyuan_dongcheng', 'niuwangmiao_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.39982, 39.87056)","(116.46347, 39.96211)","('南三环', '南二环', 'xiaoyun')","('xiluoyuan_fengtai', 'none_dongcheng', 'niuwangmiao_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.43956, 39.88109)","(116.46347, 39.96211)","('南三环', '东二环', 'xiaoyun')","('xiluoyuan_fengtai', 'nanmofang_chaoyang', 'niuwangmiao_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.45709, 39.88291)","(116.55346000000002, 40.09052)","('南三环', 'empty', 'jingshen_highway')","('xiluoyuan_fengtai', 'nanmofang_chaoyang', '龙山村_shunyi')",9,True
73,"(116.38175, 39.85588)","(116.45678999999998, 39.87492)","(116.44732, 39.95075)","('南三环', '松榆北路', 'empty')","('xiluoyuan_fengtai', 'nanmofang_chaoyang', 'taiyanggong_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.45678999999998, 39.87492)","(116.46347, 39.96211)","('南三环', '松榆北路', 'xiaoyun')","('xiluoyuan_fengtai', 'nanmofang_chaoyang', 'niuwangmiao_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.45575, 39.91132)","(116.44732, 39.95075)","('南三环', 'e_3rd_ring', 'empty')","('xiluoyuan_fengtai', 'none_chaoyang', 'taiyanggong_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.45575, 39.91132)","(116.46347, 39.96211)","('南三环', 'e_3rd_ring', 'xiaoyun')","('xiluoyuan_fengtai', 'none_chaoyang', 'niuwangmiao_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.45546000000002, 39.91795)","(116.44732, 39.95075)","('南三环', 'g102', 'empty')","('xiluoyuan_fengtai', 'none_chaoyang', 'taiyanggong_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.45546000000002, 39.91795)","(116.46347, 39.96211)","('南三环', 'g102', 'xiaoyun')","('xiluoyuan_fengtai', 'none_chaoyang', 'niuwangmiao_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.41834, 39.95804)","(116.46347, 39.96211)","('南三环', '和平里北街', 'xiaoyun')","('xiluoyuan_fengtai', 'none_dongcheng', 'niuwangmiao_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.47468, 39.98018)","(116.46347, 39.96211)","('南三环', '首都机场高速公路', 'xiaoyun')","('xiluoyuan_fengtai', 'jiangtai_chaoyang', 'niuwangmiao_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.54427, 40.02606)","(116.46347, 39.96211)","('南三环', '首都机场高速公路_airport_expressway', 'xiaoyun')","('xiluoyuan_fengtai', 'qianweigou_chaoyang', 'niuwangmiao_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.5961, 40.11675)","(116.54005, 40.05656)","('南三环', '顺平路', '京密路')","('xiluoyuan_fengtai', '望泉寺村_shunyi', 'tianzhu_shunyi')",9,True
73,"(116.38175, 39.85588)","(116.5961, 40.11675)","(116.45539, 39.93602)","('南三环', '顺平路', '东三环北路')","('xiluoyuan_fengtai', '望泉寺村_shunyi', 'none_chaoyang')",9,True
73,"(116.38175, 39.85588)","(116.65932, 40.10845)","(116.46347, 39.96211)","('南三环', '集汇大街', 'xiaoyun')","('xiluoyuan_fengtai', '平各庄村_shunyi', 'niuwangmiao_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.62356, 40.11643)","(116.46347, 39.96211)","('南三环', '西环路', 'xiaoyun')","('xiluoyuan_fengtai', '石门村_shunyi', 'niuwangmiao_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.55346000000002, 40.09052)","(116.46347, 39.96211)","('南三环', 'jingshen_highway', 'xiaoyun')","('xiluoyuan_fengtai', '龙山村_shunyi', 'niuwangmiao_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.54005, 40.05656)","(116.45539, 39.93602)","('南三环', '京密路', '东三环北路')","('xiluoyuan_fengtai', 'tianzhu_shunyi', 'none_chaoyang')",9,True
73,"(116.38175, 39.85588)","(116.5023, 40.00436)","(116.46347, 39.96211)","('南三环', 'capital_airport_side', 'xiaoyun')","('xiluoyuan_fengtai', 'beigao_chaoyang', 'niuwangmiao_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.46903, 39.96702)","(116.46347, 39.96211)","('南三环', 'fangyuan_west', 'xiaoyun')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'niuwangmiao_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.46347, 39.96211)","(116.45101, 39.93987)","('南三环', 'xiaoyun', 'dongzhimen_outer_street')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.46347, 39.96211)","(116.44939, 39.92212)","('南三环', 'xiaoyun', '朝阳北路')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.46347, 39.96211)","(116.44451, 39.92162)","('南三环', 'xiaoyun', '朝阳门外大街')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.46347, 39.96211)","(116.44154, 39.92085)","('南三环', 'xiaoyun', '朝外南街')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.46347, 39.96211)","(116.44005, 39.92152)","('南三环', 'xiaoyun', 'empty')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.46347, 39.96211)","(116.43487, 39.92291)","('南三环', 'xiaoyun', 'outer_chaoyangmen_str')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.46347, 39.96211)","(116.4309, 39.92809000000001)","('南三环', 'xiaoyun', 'dongzhong_str')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_dongcheng')",10,True
73,"(116.38175, 39.85588)","(116.46347, 39.96211)","(116.43837, 39.93503)","('南三环', 'xiaoyun', 'xingfucun_middle')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",10,True
73,"(116.38175, 39.85588)","(116.46347, 39.96211)","(116.43717, 39.93509)","('南三环', 'xiaoyun', 'shizipo_street')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_dongcheng')",10,True
73,"(116.38175, 39.85588)","(116.46347, 39.96211)","(116.41966, 39.92288)","('南三环', 'xiaoyun', 'inner_chaoyangmen_str')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_dongcheng')",10,True
73,"(116.38175, 39.85588)","(116.46272, 39.95019)","(116.45483, 39.95412)","('南三环', 'liangmaqiao', 'xiaoyun')","('xiluoyuan_fengtai', 'jiangtai_chaoyang', 'niuwangmiao_chaoyang')",9,True
73,"(116.38175, 39.85588)","(116.46776, 39.94468)","(116.42278, 39.93236)","('南三环', 'chaoyang_park', 'dongsishitiao')","('xiluoyuan_fengtai', 'jiangtai_chaoyang', 'none_dongcheng')",10,True
73,"(116.38175, 39.85588)","(116.45539, 39.93602)","(116.43799, 39.93239000000001)","('南三环', '东三环北路', 'gongrentiyuchang_north')","('xiluoyuan_fengtai', 'none_chaoyang', 'none_chaoyang')",10,True
73,"(116.37784, 39.84403)","(116.37366000000002, 39.84729)","(116.46347, 39.96211)","('jiaomen', 'majiabao', 'xiaoyun')","('xiluoyuan_fengtai', 'xiluoyuan_fengtai', 'niuwangmiao_chaoyang')",10,True
73,"(116.37784, 39.84403)","(116.37432, 39.84896)","(116.46347, 39.96211)","('jiaomen', 'north_jiaomen', 'xiaoyun')","('xiluoyuan_fengtai', 'xiluoyuan_fengtai', 'niuwangmiao_chaoyang')",10,True
73,"(116.37784, 39.84403)","(116.39318, 39.85551)","(116.46347, 39.96211)","('jiaomen', '永定门外大街', 'xiaoyun')","('xiluoyuan_fengtai', 'xiluoyuan_fengtai', 'niuwangmiao_chaoyang')",10,True
73,"(116.37784, 39.84403)","(116.39377, 39.86912)","(116.46347, 39.96211)","('jiaomen', 'outer_yongdingmnn_str', 'xiaoyun')","('xiluoyuan_fengtai', 'xiluoyuan_dongcheng', 'niuwangmiao_chaoyang')",10,True
73,"(116.37784, 39.84403)","(116.39982, 39.87056)","(116.46347, 39.96211)","('jiaomen', '南二环', 'xiaoyun')","('xiluoyuan_fengtai', 'none_dongcheng', 'niuwangmiao_chaoyang')",10,True
73,"(116.37784, 39.84403)","(116.43956, 39.88109)","(116.46347, 39.96211)","('jiaomen', '东二环', 'xiaoyun')","('xiluoyuan_fengtai', 'nanmofang_chaoyang', 'niuwangmiao_chaoyang')",10,True
73,"(116.37784, 39.84403)","(116.45709, 39.88291)","(116.55346000000002, 40.09052)","('jiaomen', 'empty', 'jingshen_highway')","('xiluoyuan_fengtai', 'nanmofang_chaoyang', '龙山村_shunyi')",9,True
73,"(116.37784, 39.84403)","(116.45678999999998, 39.87492)","(116.44732, 39.95075)","('jiaomen', '松榆北路', 'empty')","('xiluoyuan_fengtai', 'nanmofang_chaoyang', 'taiyanggong_chaoyang')",10,True
73,"(116.37784, 39.84403)","(116.45678999999998, 39.87492)","(116.46347, 39.96211)","('jiaomen', '松榆北路', 'xiaoyun')","('xiluoyuan_fengtai', 'nanmofang_chaoyang', 'niuwangmiao_chaoyang')",10,True
73,"(116.37784, 39.84403)","(116.45575, 39.91132)","(116.44732, 39.95075)","('jiaomen', 'e_3rd_ring', 'empty')","('xiluoyuan_fengtai', 'none_chaoyang', 'taiyanggong_chaoyang')",10,True
73,"(116.37784, 39.84403)","(116.45575, 39.91132)","(116.46347, 39.96211)","('jiaomen', 'e_3rd_ring', 'xiaoyun')","('xiluoyuan_fengtai', 'none_chaoyang', 'niuwangmiao_chaoyang')",10,True
73,"(116.37784, 39.84403)","(116.45546000000002, 39.91795)","(116.44732, 39.95075)","('jiaomen', 'g102', 'empty')","('xiluoyuan_fengtai', 'none_chaoyang', 'taiyanggong_chaoyang')",10,True
73,"(116.37784, 39.84403)","(116.45546000000002, 39.91795)","(116.46347, 39.96211)","('jiaomen', 'g102', 'xiaoyun')","('xiluoyuan_fengtai', 'none_chaoyang', 'niuwangmiao_chaoyang')",10,True
73,"(116.37784, 39.84403)","(116.41834, 39.95804)","(116.46347, 39.96211)","('jiaomen', '和平里北街', 'xiaoyun')","('xiluoyuan_fengtai', 'none_dongcheng', 'niuwangmiao_chaoyang')",10,True
73,"(116.37784, 39.84403)","(116.47468, 39.98018)","(116.46347, 39.96211)","('jiaomen', '首都机场高速公路', 'xiaoyun')","('xiluoyuan_fengtai', 'jiangtai_chaoyang', 'niuwangmiao_chaoyang')",10,True
73,"(116.37784, 39.84403)","(116.54427, 40.02606)","(116.46347, 39.96211)","('jiaomen', '首都机场高速公路_airport_expressway', 'xiaoyun')","('xiluoyuan_fengtai', 'qianweigou_chaoyang', 'niuwangmiao_chaoyang')",10,True
73,"(116.37784, 39.84403)","(116.5961, 40.11675)","(116.54005, 40.05656)","('jiaomen', '顺平路', '京密路')","('xiluoyuan_fengtai', '望泉寺村_shunyi', 'tianzhu_shunyi')",9,True
73,"(116.37784, 39.84403)","(116.5961, 40.11675)","(116.45539, 39.93602)","('jiaomen', '顺平路', '东三环北路')","('xiluoyuan_fengtai', '望泉寺村_shunyi', 'none_chaoyang')",9,True
73,"(116.37784, 39.84403)","(116.65932, 40.10845)","(116.46347, 39.96211)","('jiaomen', '集汇大街', 'xiaoyun')","('xiluoyuan_fengtai', '平各庄村_shunyi', 'niuwangmiao_chaoyang')",10,True
73,"(116.37784, 39.84403)","(116.62356, 40.11643)","(116.46347, 39.96211)","('jiaomen', '西环路', 'xiaoyun')","('xiluoyuan_fengtai', '石门村_shunyi', 'niuwangmiao_chaoyang')",10,True
73,"(116.37784, 39.84403)","(116.55346000000002, 40.09052)","(116.46347, 39.96211)","('jiaomen', 'jingshen_highway', 'xiaoyun')","('xiluoyuan_fengtai', '龙山村_shunyi', 'niuwangmiao_chaoyang')",10,True
73,"(116.37784, 39.84403)","(116.54005, 40.05656)","(116.45539, 39.93602)","('jiaomen', '京密路', '东三环北路')","('xiluoyuan_fengtai', 'tianzhu_shunyi', 'none_chaoyang')",9,True
73,"(116.37784, 39.84403)","(116.5023, 40.00436)","(116.46347, 39.96211)","('jiaomen', 'capital_airport_side', 'xiaoyun')","('xiluoyuan_fengtai', 'beigao_chaoyang', 'niuwangmiao_chaoyang')",10,True
73,"(116.37784, 39.84403)","(116.46903, 39.96702)","(116.46347, 39.96211)","('jiaomen', 'fangyuan_west', 'xiaoyun')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'niuwangmiao_chaoyang')",10,True
73,"(116.37784, 39.84403)","(116.46347, 39.96211)","(116.45101, 39.93987)","('jiaomen', 'xiaoyun', 'dongzhimen_outer_street')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",10,True
73,"(116.37784, 39.84403)","(116.46347, 39.96211)","(116.44939, 39.92212)","('jiaomen', 'xiaoyun', '朝阳北路')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",10,True
73,"(116.37784, 39.84403)","(116.46347, 39.96211)","(116.44451, 39.92162)","('jiaomen', 'xiaoyun', '朝阳门外大街')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",10,True
73,"(116.37784, 39.84403)","(116.46347, 39.96211)","(116.44154, 39.92085)","('jiaomen', 'xiaoyun', '朝外南街')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",10,True
73,"(116.37784, 39.84403)","(116.46347, 39.96211)","(116.44005, 39.92152)","('jiaomen', 'xiaoyun', 'empty')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",10,True
73,"(116.37784, 39.84403)","(116.46347, 39.96211)","(116.43487, 39.92291)","('jiaomen', 'xiaoyun', 'outer_chaoyangmen_str')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",10,True
73,"(116.37784, 39.84403)","(116.46347, 39.96211)","(116.4309, 39.92809000000001)","('jiaomen', 'xiaoyun', 'dongzhong_str')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_dongcheng')",10,True
73,"(116.37784, 39.84403)","(116.46347, 39.96211)","(116.43837, 39.93503)","('jiaomen', 'xiaoyun', 'xingfucun_middle')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",10,True
73,"(116.37784, 39.84403)","(116.46347, 39.96211)","(116.43717, 39.93509)","('jiaomen', 'xiaoyun', 'shizipo_street')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_dongcheng')",10,True
73,"(116.37784, 39.84403)","(116.46347, 39.96211)","(116.41966, 39.92288)","('jiaomen', 'xiaoyun', 'inner_chaoyangmen_str')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_dongcheng')",10,True
73,"(116.37784, 39.84403)","(116.46272, 39.95019)","(116.45483, 39.95412)","('jiaomen', 'liangmaqiao', 'xiaoyun')","('xiluoyuan_fengtai', 'jiangtai_chaoyang', 'niuwangmiao_chaoyang')",9,True
73,"(116.37784, 39.84403)","(116.46776, 39.94468)","(116.42278, 39.93236)","('jiaomen', 'chaoyang_park', 'dongsishitiao')","('xiluoyuan_fengtai', 'jiangtai_chaoyang', 'none_dongcheng')",10,True
73,"(116.37784, 39.84403)","(116.45539, 39.93602)","(116.43799, 39.93239000000001)","('jiaomen', '东三环北路', 'gongrentiyuchang_north')","('xiluoyuan_fengtai', 'none_chaoyang', 'none_chaoyang')",10,True
73,"(116.37366000000002, 39.84729)","(116.37432, 39.84896)","(116.46347, 39.96211)","('majiabao', 'north_jiaomen', 'xiaoyun')","('xiluoyuan_fengtai', 'xiluoyuan_fengtai', 'niuwangmiao_chaoyang')",10,True
